Timestamp,activo,genero,edad,area_arqueologia,fuente_ingresos,tiempo_experiencia,formacion_academica,salario,departamento,factor_ingreso,cargo,sector_mercado,estabilidad_ingreso,dias_campo,personas_cargo,tecnologia,problema_laboral,valor_posgrado,area_posgrado,percepcion_remuneracion,solucion_profesion,"22.  Si pudieras decidir de nuevo, ¿volverías a elegir arqueología en Colombia como profesión? Califica de 1 a 5

1. No
2. Probablemente no
3. Quizás...Tal vez
4. Probablemente si
5. Claro ¡Me encanta!",Comentarios y sugerencias que nos quieras hacer o compartir. Puedes dejarnos reflexiones y anécdotas sobre tu vida profesional. Queremos escucharte,area_posgrado_original,volveria_elegir,id_respuesta,tipo_lugar
7/6/2026 14:40:50,"No actualmente, pero lo he hecho antes",Mujer,26 años - 30 años,Área forense,Contratista - prestación de servicios,Entre 1 a 3 años,Especializacion,6 millones a 7 millones,Risaralda,Red de contactos,Antropologo forense,Sector forense,Muy estables,De 6 a 10 días,De 1 a 3 personas,"Excel, Word, QGis, ArcGis, Google Maps, Fotogrametría, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc",Poca oferta de empleos,NA,Derecho y Ciencias Forenses,Aproximadamente lo que debería ganar,Mayor estabilidad laboral,5,"La universidad no nos enseña realmente el verdadero escenario profesional, falta preparación en hojas de vida, en entrevistas laborales que permitan desenvolverse mejor en estos procesos tan traumáticos para un recién egresado","Derecho. Antropología forense. Arqueología forense. Derechos humanos, enfocado al tema forense.",5,173,Departamento
7/6/2026 16:33:06,"Si, es mi profesión principal",Hombre,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,Entre 1 a 3 años,Pregrado,De 2.5 millones a 3 millones,Santander,Red de contactos,Auxiliar de arqueologia,Obras civiles y construccion,Variables. Dependen de contratos,Más de 15 días,De 1 a 3 personas,"QGis, ArcGis",Falta de estabilidad laboral,NA,No tengo posgrado,Mucho mayor de lo que debería ganar,Más oportunidades de empleo,1,...,No tengo posgrado,1,174,Departamento
7/6/2026 19:28:34,"Si, es mi profesión principal",Hombre,20 años - 25 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,No tengo experiencia,Pregrado,De 2.5 millones a 3 millones,Bogota D.C.,Años de experiencia,Auxiliar de arqueologia,Laboratorios,Variables. Dependen de contratos,No realizo trabajo de campo,Ninguna,"Excel, Word, Google Sheets, QGis, Google Maps, Fotogrametría, Redes sociales: WhatsApp, Telegram, etc",Poca oferta de empleos,NA,Ciencias de la salud,Aproximadamente lo que debería ganar,Más oportunidades de empleo,4,.,Zooarqueología. Biología. Bioarqueología. Osteología. Medicina. Nutrición. Paleoantropologia. Biología molecular.,4,175,Departamento
7/6/2026 19:38:57,"Si, es mi profesión principal",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",7 a 10 años,Pregrado,De 4 millones a 5 millones,Antioquia,Manejo de SIG,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,De 1 a 5 días,De 4 a 10 personas,"Excel, Word, QGis, ArcGis, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Poca oferta de empleos,NA,No tengo posgrado,Algo menor de lo que debería ganar,Mayor estabilidad laboral,2,"La oferta es muy limitada. Es muy tu a tu; es decir, la mayoría de los trabajos los he conseguido porque conocía a alguien, pero no hay casi vacantes en páginas de empleo, y las pocas que hay nunca llaman, se aplica a la vacante y no se recibe ninguna respuesta. Todo es muy informal. Eso genera mucha incertidumbre e inestabilidad. Y considero que hay también un monopolio en la arqueología preventiva, sobre los profesionales que obtienen el liderazgo de los proyectos. Siempre son los mismos.",No tengo posgrado,2,176,Departamento
7/6/2026 19:38:57,"Si, es mi profesión principal",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",7 a 10 años,Pregrado,De 4 millones a 5 millones,Caldas,Manejo de SIG,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,De 1 a 5 días,De 4 a 10 personas,"Excel, Word, QGis, ArcGis, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Poca oferta de empleos,NA,No tengo posgrado,Algo menor de lo que debería ganar,Mayor estabilidad laboral,2,"La oferta es muy limitada. Es muy tu a tu; es decir, la mayoría de los trabajos los he conseguido porque conocía a alguien, pero no hay casi vacantes en páginas de empleo, y las pocas que hay nunca llaman, se aplica a la vacante y no se recibe ninguna respuesta. Todo es muy informal. Eso genera mucha incertidumbre e inestabilidad. Y considero que hay también un monopolio en la arqueología preventiva, sobre los profesionales que obtienen el liderazgo de los proyectos. Siempre son los mismos.",No tengo posgrado,2,176,Departamento
7/6/2026 19:38:57,"Si, es mi profesión principal",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",7 a 10 años,Pregrado,De 4 millones a 5 millones,Cundinamarca,Manejo de SIG,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,De 1 a 5 días,De 4 a 10 personas,"Excel, Word, QGis, ArcGis, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Poca oferta de empleos,NA,No tengo posgrado,Algo menor de lo que debería ganar,Mayor estabilidad laboral,2,"La oferta es muy limitada. Es muy tu a tu; es decir, la mayoría de los trabajos los he conseguido porque conocía a alguien, pero no hay casi vacantes en páginas de empleo, y las pocas que hay nunca llaman, se aplica a la vacante y no se recibe ninguna respuesta. Todo es muy informal. Eso genera mucha incertidumbre e inestabilidad. Y considero que hay también un monopolio en la arqueología preventiva, sobre los profesionales que obtienen el liderazgo de los proyectos. Siempre son los mismos.",No tengo posgrado,2,176,Departamento
7/6/2026 19:38:57,"Si, es mi profesión principal",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",7 a 10 años,Pregrado,De 4 millones a 5 millones,Meta,Manejo de SIG,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,De 1 a 5 días,De 4 a 10 personas,"Excel, Word, QGis, ArcGis, Google Maps, Software de dibujo técnico y edicion fotografica: Illustrator, Corel, Krita, etc, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Poca oferta de empleos,NA,No tengo posgrado,Algo menor de lo que debería ganar,Mayor estabilidad laboral,2,"La oferta es muy limitada. Es muy tu a tu; es decir, la mayoría de los trabajos los he conseguido porque conocía a alguien, pero no hay casi vacantes en páginas de empleo, y las pocas que hay nunca llaman, se aplica a la vacante y no se recibe ninguna respuesta. Todo es muy informal. Eso genera mucha incertidumbre e inestabilidad. Y considero que hay también un monopolio en la arqueología preventiva, sobre los profesionales que obtienen el liderazgo de los proyectos. Siempre son los mismos.",No tengo posgrado,2,176,Departamento
7/6/2026 20:28:06,"No actualmente, pero lo he hecho antes",Mujer,31 años - 35 años,"Arqueología académica o básica: docencia, investigación, editoriales, museos, semilleros, proyectos academicos, universidades","Contratista - prestación de servicios, Trabajador independiente, Divulgacion cientifica, Museos y conservación. Gestor cultural, Investigación en laboratorio",Entre 1 a 3 años,Pregrado,De 2 millones a 2.5 millones,Bogota D.C.,Habilidades tecnologicas,Gestor social o cultural,Patrimonio cultural,Variables. Dependen de contratos,No realizo trabajo de campo,Ninguna,"Excel, Word, Google Sheets, QGis, SQL, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc",Falta de claridad en tarifas,NA,No tengo posgrado,Mucho menor a la que debería ganar,Más regulación del sector,3,.,No tengo posgrado,3,177,Departamento
7/6/2026 20:28:06,"No actualmente, pero lo he hecho antes",Mujer,31 años - 35 años,"Arqueología académica o básica: docencia, investigación, editoriales, museos, semilleros, proyectos academicos, universidades","Contratista - prestación de servicios, Trabajador independiente, Divulgacion cientifica, Museos y conservación. Gestor cultural, Investigación en laboratorio",Entre 1 a 3 años,Pregrado,De 2 millones a 2.5 millones,Boyaca,Habilidades tecnologicas,Gestor social o cultural,Patrimonio cultural,Variables. Dependen de contratos,No realizo trabajo de campo,Ninguna,"Excel, Word, Google Sheets, QGis, SQL, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc",Falta de claridad en tarifas,NA,No tengo posgrado,Mucho menor a la que debería ganar,Más regulación del sector,3,.,No tengo posgrado,3,177,Departamento
7/6/2026 20:28:06,"No actualmente, pero lo he hecho antes",Mujer,31 años - 35 años,"Arqueología académica o básica: docencia, investigación, editoriales, museos, semilleros, proyectos academicos, universidades","Contratista - prestación de servicios, Trabajador independiente, Divulgacion cientifica, Museos y conservación. Gestor cultural, Investigación en laboratorio",Entre 1 a 3 años,Pregrado,De 2 millones a 2.5 millones,Cundinamarca,Habilidades tecnologicas,Gestor social o cultural,Patrimonio cultural,Variables. Dependen de contratos,No realizo trabajo de campo,Ninguna,"Excel, Word, Google Sheets, QGis, SQL, Citacion bibliográfica: Mendeley, Zotero, EndNote, etc, Redes sociales: WhatsApp, Telegram, etc",Falta de claridad en tarifas,NA,No tengo posgrado,Mucho menor a la que debería ganar,Más regulación del sector,3,.,No tengo posgrado,3,177,Departamento
7/6/2026 23:12:30,"Si, es mi profesión principal",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,Entre 1 a 3 años,Pregrado,De 4 millones a 5 millones,Bogota D.C.,Años de experiencia,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,Más de 15 días,De 1 a 3 personas,"Excel, Word, Google Sheets, Python, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, ArcGis, AutoCAD, Google Maps, Fotogrametría, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Poca oferta de empleos,NA,Ciencias de la salud,Mucho menor a la que debería ganar,Mayor estabilidad laboral,4,Ninguna,Zooarqueología. Biología. Bioarqueología. Osteología. Medicina. Nutrición. Paleoantropologia. Biología molecular.,4,178,Departamento
7/6/2026 23:12:30,"Si, es mi profesión principal",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,Entre 1 a 3 años,Pregrado,De 4 millones a 5 millones,Boyaca,Años de experiencia,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,Más de 15 días,De 1 a 3 personas,"Excel, Word, Google Sheets, Python, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, ArcGis, AutoCAD, Google Maps, Fotogrametría, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Poca oferta de empleos,NA,Ciencias de la salud,Mucho menor a la que debería ganar,Mayor estabilidad laboral,4,Ninguna,Zooarqueología. Biología. Bioarqueología. Osteología. Medicina. Nutrición. Paleoantropologia. Biología molecular.,4,178,Departamento
7/6/2026 23:12:30,"Si, es mi profesión principal",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,Entre 1 a 3 años,Pregrado,De 4 millones a 5 millones,Cundinamarca,Años de experiencia,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,Más de 15 días,De 1 a 3 personas,"Excel, Word, Google Sheets, Python, QGis, Software de creación 3D: Blender, Agisfot Metashape, SketchUp, etc, ArcGis, AutoCAD, Google Maps, Fotogrametría, Redes sociales: WhatsApp, Telegram, etc, Inteligencia Artificial",Poca oferta de empleos,NA,Ciencias de la salud,Mucho menor a la que debería ganar,Mayor estabilidad laboral,4,Ninguna,Zooarqueología. Biología. Bioarqueología. Osteología. Medicina. Nutrición. Paleoantropologia. Biología molecular.,4,178,Departamento
7/9/2026 14:29:48,"Si, es mi profesión principal",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,4 a 6 años,Especializacion,De 4 millones a 5 millones,Bogota D.C.,Tener RNA,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,De 1 a 5 días,De 1 a 3 personas,"Excel, Word, QGis, AutoCAD, Google Maps, Redes sociales: WhatsApp, Telegram, etc",Bajos salarios,NA,Antropología y Arqueología,Mucho menor a la que debería ganar,Más oportunidades de empleo,3,"Hay muy pocas oportunidades para hacer arqueología como debe ser, desde la investigación, dependemos de las empresas solo porque la ley se los exige pero aun así no valoran la profesión y pagan muy mal a los profesionales, los salarios no tienen en cuenta ni la experiencia ni el nivel de formación de la persona",Antropología en general o arqueología,3,179,Departamento
7/9/2026 14:29:48,"Si, es mi profesión principal",Mujer,26 años - 30 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc",Empleado directo de tiempo completo,4 a 6 años,Especializacion,De 4 millones a 5 millones,Atlantico,Tener RNA,Arqueologo,Obras civiles y construccion,Variables. Dependen de contratos,De 1 a 5 días,De 1 a 3 personas,"Excel, Word, QGis, AutoCAD, Google Maps, Redes sociales: WhatsApp, Telegram, etc",Bajos salarios,NA,Antropología y Arqueología,Mucho menor a la que debería ganar,Más oportunidades de empleo,3,"Hay muy pocas oportunidades para hacer arqueología como debe ser, desde la investigación, dependemos de las empresas solo porque la ley se los exige pero aun así no valoran la profesión y pagan muy mal a los profesionales, los salarios no tienen en cuenta ni la experiencia ni el nivel de formación de la persona",Antropología en general o arqueología,3,179,Departamento
7/10/2026 11:23:55,"Si, es mi profesión principal",Hombre,36 años - 40 años,"Arqueología preventiva o de rescate: obras civiles, construcciones, licencias ambientales, etc","Empleado directo de tiempo completo, Contratista - prestación de servicios",4 a 6 años,Pregrado,De 3 millones a 4 millones,Antioquia,Años de experiencia,Auxiliar de arqueologia,Consultoria ambiental o estudios de impacto,Variables. Dependen de contratos,Más de 15 días,Ninguna,"Excel, QGis, ArcGis, Google Maps",Falta de estabilidad laboral,NA,No tengo posgrado,Aproximadamente lo que debería ganar,Más oportunidades de empleo,3,"Está es una manera real de entender el comportamiento laboral en arqueologia. Considero que una de las falencias que noto desde mi punto de vista, es la formación que tengo como antropólogo y por cuestiones laborales debemos adaptarnos a la arqueología y con ello recaen muchos problemas, entre ellos la falta de amor y apropiación por especializarse o realizar el trabajo correctamente. También, el gremio arqueólogico es demasiado cerrado y las luchas internas y de clases por parte de profesionales, hacen que hayan discordias y se preste para malas referencias y sea descartado. Gracias por querer hacer de la arqueologia una ciencia para construir y aprender. Saludos",No tengo posgrado,3,180,Departamento
